30064771103	25769803778	68719476776	94489280539
30064771103	25769803778	68719476784	94489280538
30064771104	68719476772	68719476772	94489280540
30064771106	30064771108	68719476775	94489280538
30064771106	30064771108	68719476776	94489280539
30064771106	30064771108	68719476784	94489280538
30064771108	30064771109	68719476775	94489280538
30064771108	30064771109	68719476776	94489280539
30064771108	30064771109	68719476784	94489280538
30064771109	68719476784	68719476784	94489280538
30064771110	30064771111	68719476775	94489280538
30064771110	30064771111	68719476776	94489280539
30064771111	68719476775	68719476775	94489280538
30064771111	25769803779	68719476776	94489280539
30064771112	68719476776	68719476776	94489280539
30064771120	30064771121	68719476787	94489280533
30064771121	68719476787	68719476787	94489280533
30064771122	68719476789	68719476789	94489280530
30064771122	68719476790	68719476790	94489280532
30064771123	68719476788	68719476788	94489280530
30064771124	68719476793	68719476793	94489280530
30064771125	68719476792	68719476792	94489280530
30064771126	30064771127	68719476794	94489280515
30064771126	30064771127	68719476795	94489280515
30064771127	68719476795	68719476795	94489280515
30064771128	68719476794	68719476794	94489280515
30064771129	68719476797	68719476797	94489280530
30064771130	68719476796	68719476796	94489280530
30064771131	68719476799	68719476799	94489280530
30064771132	68719476798	68719476798	94489280530
30064771133	30064771134	68719476800	94489280531
30064771133	30064771134	68719476801	94489280531
30064771134	68719476801	68719476801	94489280531
30064771135	68719476800	68719476800	94489280531
30064771136	68719476803	68719476803	94489280530
30064771137	68719476802	68719476802	94489280530
30064771138	68719476807	68719476807	94489280527
30064771139	30064771140	68719476804	94489280527
30064771139	30064771140	68719476805	94489280529
30064771139	30064771140	68719476806	111669149699
30064771140	68719476804	68719476804	94489280527
30064771140	30064771141	68719476805	94489280529
30064771140	30064771141	68719476806	111669149699
30064771141	68719476806	68719476806	111669149699
30064771142	68719476813	68719476813	111669149700
30064771143	68719476816	68719476816	111669149700
30064771144	68719476819	68719476819	111669149700
30064771145	68719476822	68719476822	111669149700
30064771146	68719476825	68719476825	111669149700
30064771147	68719476828	68719476828	111669149700
30064771148	68719476808	68719476808	94489280512
30064771149	68719476810	68719476810	111669149700
30064771150	68719476811	68719476811	94489280520
30064771150	30064771142	68719476812	94489280526
30064771150	30064771142	68719476813	111669149700
30064771151	68719476814	68719476814	94489280521
30064771151	30064771143	68719476815	94489280526
30064771151	30064771143	68719476816	111669149700
30064771152	68719476817	68719476817	94489280522
30064771152	30064771144	68719476818	94489280526
30064771152	30064771144	68719476819	111669149700
30064771153	68719476820	68719476820	94489280523
30064771153	30064771145	68719476821	94489280526
30064771153	30064771145	68719476822	111669149700
30064771154	68719476823	68719476823	94489280524
30064771154	30064771146	68719476824	94489280526
30064771154	30064771146	68719476825	111669149700
30064771155	68719476826	68719476826	94489280525
30064771155	30064771147	68719476827	94489280526
30064771155	30064771147	68719476828	111669149700
30064771156	68719476830	68719476830	111669149700
30064771157	68719477790	68719477790	111669149752
30064771158	68719477793	68719477793	111669149752
30064771159	68719477796	68719477796	111669149752
30064771160	68719477799	68719477799	111669149752
30064771161	68719477802	68719477802	111669149752
30064771162	68719477805	68719477805	111669149752
30064771163	68719477811	68719477811	111669149752
30064771164	30064772288	68719477813	94489280864
30064771164	30064772288	68719477814	111669149752
30064771165	68719477817	68719477817	111669149752
30064771166	68719477823	68719477823	111669149752
30064771167	68719476831	68719476831	111669149702
30064771168	68719476832	68719476832	111669149704
30064771169	68719476834	68719476834	111669149707
30064771169	68719476835	68719476835	111669149706
30064771170	68719476833	68719476833	111669149707
30064771171	68719476836	68719476836	94489280563
30064771171	30064771172	68719476837	94489280861
30064771171	30064771172	68719476838	94489280862
30064771171	30064771172	68719476839	94489280852
30064771171	30064771172	68719476840	111669149705
30064771171	30064771172	68719476841	94489280862
30064771171	30064771172	68719476842	94489280861
30064771171	30064771172	68719476844	111669149706
30064771172	30064771173	68719476837	94489280861
30064771172	30064771173	68719476838	94489280862
30064771172	30064771173	68719476839	94489280852
30064771172	30064771173	68719476840	111669149705
30064771172	30064771173	68719476841	94489280862
30064771172	30064771173	68719476842	94489280861
30064771172	30064771173	68719476844	111669149706
30064771173	68719476842	68719476842	94489280861
30064771173	25769803794	68719476844	111669149706
30064771174	30064771175	68719476837	94489280861
30064771174	30064771175	68719476838	94489280862
30064771174	30064771175	68719476839	94489280852
30064771174	30064771175	68719476840	111669149705
30064771174	30064771175	68719476841	94489280862
30064771175	68719476837	68719476837	94489280861
30064771175	30064771176	68719476838	94489280862
30064771175	30064771176	68719476839	94489280852
30064771175	30064771176	68719476840	111669149705
30064771175	30064771176	68719476841	94489280862
30064771176	68719476841	68719476841	94489280862
30064771177	30064771178	68719476838	94489280862
30064771177	30064771178	68719476839	94489280852
30064771177	30064771178	68719476840	111669149705
30064771178	68719476838	68719476838	94489280862
30064771178	30064771179	68719476839	94489280852
30064771178	30064771179	68719476840	111669149705
30064771179	68719476840	68719476840	111669149705
30064771180	68719476844	68719476844	111669149706
30064771182	68719476847	68719476847	111669149707
30064771182	68719476848	68719476848	94489280563
30064771183	68719476846	68719476846	111669149707
30064771184	68719476849	68719476849	94489280565
30064771184	30064771185	68719476850	94489280859
30064771184	30064771185	68719476851	94489280860
30064771184	30064771185	68719476852	94489280852
30064771184	30064771185	68719476853	111669149705
30064771184	30064771185	68719476854	94489280860
30064771184	30064771185	68719476855	94489280859
30064771184	30064771185	68719476857	94489280563
30064771185	30064771186	68719476850	94489280859
30064771185	30064771186	68719476851	94489280860
30064771185	30064771186	68719476852	94489280852
30064771185	30064771186	68719476853	111669149705
30064771185	30064771186	68719476854	94489280860
30064771185	30064771186	68719476855	94489280859
30064771185	30064771186	68719476857	94489280563
30064771186	68719476855	68719476855	94489280859
30064771186	25769803795	68719476857	94489280563
30064771187	30064771188	68719476850	94489280859
30064771187	30064771188	68719476851	94489280860
30064771187	30064771188	68719476852	94489280852
30064771187	30064771188	68719476853	111669149705
30064771187	30064771188	68719476854	94489280860
30064771188	68719476850	68719476850	94489280859
30064771188	30064771189	68719476851	94489280860
30064771188	30064771189	68719476852	94489280852
30064771188	30064771189	68719476853	111669149705
30064771188	30064771189	68719476854	94489280860
30064771189	68719476854	68719476854	94489280860
30064771190	30064771191	68719476851	94489280860
30064771190	30064771191	68719476852	94489280852
30064771190	30064771191	68719476853	111669149705
30064771191	68719476851	68719476851	94489280860
30064771191	30064771192	68719476852	94489280852
30064771191	30064771192	68719476853	111669149705
30064771192	68719476853	68719476853	111669149705
30064771193	30064771195	68719476857	94489280563
30064771195	68719476857	68719476857	94489280563
30064771196	68719476859	68719476859	94489280567
30064771198	68719476860	68719476860	94489280565
30064771198	30064771199	68719476861	94489280565
30064771199	30064771200	68719476861	94489280565
30064771200	68719476861	68719476861	94489280565
30064771201	68719476862	68719476862	94489280567
30064771201	30064771202	68719476863	94489280857
30064771201	30064771202	68719476864	94489280858
30064771201	30064771202	68719476865	94489280852
30064771201	30064771202	68719476866	111669149705
30064771201	30064771202	68719476867	94489280858
30064771201	30064771202	68719476868	94489280857
30064771201	30064771202	68719476869	94489280565
30064771201	30064771202	68719476870	94489280565
30064771202	30064771203	68719476863	94489280857
30064771202	30064771203	68719476864	94489280858
30064771202	30064771203	68719476865	94489280852
30064771202	30064771203	68719476866	111669149705
30064771202	30064771203	68719476867	94489280858
30064771202	30064771203	68719476868	94489280857
30064771202	30064771203	68719476869	94489280565
30064771202	30064771203	68719476870	94489280565
30064771203	68719476868	68719476868	94489280857
30064771203	30064771210	68719476869	94489280565
30064771203	30064771210	68719476870	94489280565
30064771204	30064771205	68719476863	94489280857
30064771204	30064771205	68719476864	94489280858
30064771204	30064771205	68719476865	94489280852
30064771204	30064771205	68719476866	111669149705
30064771204	30064771205	68719476867	94489280858
30064771205	68719476863	68719476863	94489280857
30064771205	30064771206	68719476864	94489280858
30064771205	30064771206	68719476865	94489280852
30064771205	30064771206	68719476866	111669149705
30064771205	30064771206	68719476867	94489280858
30064771206	68719476867	68719476867	94489280858
30064771207	30064771208	68719476864	94489280858
30064771207	30064771208	68719476865	94489280852
30064771207	30064771208	68719476866	111669149705
30064771208	68719476864	68719476864	94489280858
30064771208	30064771209	68719476865	94489280852
30064771208	30064771209	68719476866	111669149705
30064771209	68719476866	68719476866	111669149705
30064771210	68719476870	68719476870	94489280565
30064771211	68719476869	68719476869	94489280565
30064771212	68719476871	68719476871	94489280567
30064771212	30064771213	68719476872	94489280567
30064771212	30064771213	68719476873	94489280567
30064771213	68719476873	68719476873	94489280567
30064771214	68719476872	68719476872	94489280567
30064771215	30064771216	68719476874	94489280563
30064771215	68719476875	68719476875	94489280567
30064771216	68719476874	68719476874	94489280563
30064771217	30064771218	68719476876	94489280563
30064771218	68719476876	68719476876	94489280563
30064771219	68719476877	68719476877	94489280568
30064771219	30064771220	68719476878	94489280855
30064771219	30064771220	68719476879	94489280856
30064771219	30064771220	68719476880	94489280852
30064771219	30064771220	68719476881	111669149705
30064771219	30064771220	68719476882	94489280856
30064771219	30064771220	68719476883	94489280855
30064771219	30064771220	68719476885	94489280563
30064771220	30064771221	68719476878	94489280855
30064771220	30064771221	68719476879	94489280856
30064771220	30064771221	68719476880	94489280852
30064771220	30064771221	68719476881	111669149705
30064771220	30064771221	68719476882	94489280856
30064771220	30064771221	68719476883	94489280855
30064771220	30064771221	68719476885	94489280563
30064771221	68719476883	68719476883	94489280855
30064771221	25769803798	68719476885	94489280563
30064771222	30064771223	68719476878	94489280855
30064771222	30064771223	68719476879	94489280856
30064771222	30064771223	68719476880	94489280852
30064771222	30064771223	68719476881	111669149705
30064771222	30064771223	68719476882	94489280856
30064771223	68719476878	68719476878	94489280855
30064771223	30064771224	68719476879	94489280856
30064771223	30064771224	68719476880	94489280852
30064771223	30064771224	68719476881	111669149705
30064771223	30064771224	68719476882	94489280856
30064771224	68719476882	68719476882	94489280856
30064771225	30064771226	68719476879	94489280856
30064771225	30064771226	68719476880	94489280852
30064771225	30064771226	68719476881	111669149705
30064771226	68719476879	68719476879	94489280856
30064771226	30064771227	68719476880	94489280852
30064771226	30064771227	68719476881	111669149705
30064771227	68719476881	68719476881	111669149705
30064771228	30064771230	68719476885	94489280563
30064771230	68719476885	68719476885	94489280563
30064771231	30064771232	68719476887	94489280563
30064771231	68719476888	68719476888	94489280568
30064771232	68719476887	68719476887	94489280563
30064771233	30064771234	68719476889	94489280563
30064771234	30064771235	68719476889	94489280563
30064771235	68719476889	68719476889	94489280563
30064771236	68719476890	68719476890	94489280571
30064771236	30064771237	68719476891	111669149707
30064771237	68719476891	68719476891	111669149707
30064771238	68719476892	68719476892	94489280572
30064771240	68719476895	68719476895	94489280572
30064771240	30064771241	68719476896	94489280572
30064771240	30064771241	68719476897	94489280563
30064771241	30064771242	68719476896	94489280572
30064771241	30064771243	68719476897	94489280563
30064771242	68719476896	68719476896	94489280572
30064771243	30064771244	68719476897	94489280563
30064771244	68719476897	68719476897	94489280563
30064771245	68719476898	68719476898	94489280573
30064771245	30064771246	68719476899	94489280853
30064771245	30064771246	68719476900	94489280854
30064771245	30064771246	68719476901	94489280852
30064771245	30064771246	68719476902	111669149705
30064771245	30064771246	68719476903	94489280854
30064771245	30064771246	68719476905	94489280563
30064771245	30064771246	68719476907	94489280572
30064771245	30064771246	68719476909	94489280853
30064771246	30064771247	68719476899	94489280853
30064771246	30064771247	68719476900	94489280854
30064771246	30064771247	68719476901	94489280852
30064771246	30064771247	68719476902	111669149705
30064771246	30064771247	68719476903	94489280854
30064771246	30064771247	68719476905	94489280563
30064771246	30064771247	68719476907	94489280572
30064771246	30064771247	68719476909	94489280853
30064771247	68719476909	68719476909	94489280853
30064771248	30064771249	68719476899	94489280853
30064771248	30064771249	68719476900	94489280854
30064771248	30064771249	68719476901	94489280852
30064771248	30064771249	68719476902	111669149705
30064771248	30064771249	68719476903	94489280854
30064771248	30064771249	68719476905	94489280563
30064771248	30064771249	68719476907	94489280572
30064771249	68719476899	68719476899	94489280853
30064771249	30064771250	68719476900	94489280854
30064771249	30064771250	68719476901	94489280852
30064771249	30064771250	68719476902	111669149705
30064771249	30064771250	68719476903	94489280854
30064771249	30064771250	68719476905	94489280563
30064771249	30064771250	68719476907	94489280572
30064771250	68719476903	68719476903	94489280854
30064771250	25769803801	68719476905	94489280563
30064771250	25769803801	68719476907	94489280572
30064771251	30064771252	68719476900	94489280854
30064771251	30064771252	68719476901	94489280852
30064771251	30064771252	68719476902	111669149705
30064771252	68719476900	68719476900	94489280854
30064771252	30064771253	68719476901	94489280852
30064771252	30064771253	68719476902	111669149705
30064771253	68719476902	68719476902	111669149705
30064771254	30064771256	68719476905	94489280563
30064771256	30064771257	68719476905	94489280563
30064771257	68719476905	68719476905	94489280563
30064771258	30064771260	68719476907	94489280572
30064771260	68719476907	68719476907	94489280572
30064771261	30064771262	68719476910	94489280573
30064771262	68719476910	68719476910	94489280573
30064771263	30064771264	68719476911	94489280563
30064771264	30064771265	68719476911	94489280563
30064771265	68719476911	68719476911	94489280563
30064771266	68719476912	68719476912	94489280575
30064771268	68719476914	68719476914	94489280575
30064771268	30064771269	68719476915	94489280850
30064771268	30064771269	68719476916	94489280851
30064771268	30064771269	68719476917	94489280852
30064771268	30064771269	68719476918	111669149705
30064771268	30064771269	68719476919	94489280851
30064771268	30064771269	68719476921	94489280572
30064771268	30064771269	68719476923	94489280563
30064771268	30064771269	68719476925	94489280850
30064771269	30064771270	68719476915	94489280850
30064771269	30064771270	68719476916	94489280851
30064771269	30064771270	68719476917	94489280852
30064771269	30064771270	68719476918	111669149705
30064771269	30064771270	68719476919	94489280851
30064771269	30064771270	68719476921	94489280572
30064771269	30064771270	68719476923	94489280563
30064771269	30064771270	68719476925	94489280850
30064771270	68719476925	68719476925	94489280850
30064771271	30064771272	68719476915	94489280850
30064771271	30064771272	68719476916	94489280851
30064771271	30064771272	68719476917	94489280852
30064771271	30064771272	68719476918	111669149705
30064771271	30064771272	68719476919	94489280851
30064771271	30064771272	68719476921	94489280572
30064771271	30064771272	68719476923	94489280563
30064771272	68719476915	68719476915	94489280850
30064771272	30064771273	68719476916	94489280851
30064771272	30064771273	68719476917	94489280852
30064771272	30064771273	68719476918	111669149705
30064771272	30064771273	68719476919	94489280851
30064771272	30064771273	68719476921	94489280572
30064771272	30064771273	68719476923	94489280563
30064771273	68719476919	68719476919	94489280851
30064771273	25769803802	68719476921	94489280572
30064771273	25769803802	68719476923	94489280563
30064771274	30064771275	68719476916	94489280851
30064771274	30064771275	68719476917	94489280852
30064771274	30064771275	68719476918	111669149705
30064771275	68719476916	68719476916	94489280851
30064771275	30064771276	68719476917	94489280852
30064771275	30064771276	68719476918	111669149705
30064771276	68719476918	68719476918	111669149705
30064771277	30064771279	68719476921	94489280572
30064771279	68719476921	68719476921	94489280572
30064771280	30064771282	68719476923	94489280563
30064771282	68719476923	68719476923	94489280563
30064771283	30064771284	68719476926	94489280575
30064771284	68719476926	68719476926	94489280575
30064771285	30064771286	68719476927	94489280563
30064771286	68719476927	68719476927	94489280563
30064771287	30064771288	68719476928	111669149707
30064771287	68719476929	68719476929	94489280563
30064771288	30064771289	68719476928	111669149707
30064771289	68719476928	68719476928	111669149707
30064771290	30064771291	68719476930	111669149707
30064771290	68719476931	68719476931	94489280575
30064771291	30064771292	68719476930	111669149707
30064771292	68719476930	68719476930	111669149707
30064771293	30064771294	68719476932	111669149707
30064771293	68719476933	68719476933	94489280568
30064771294	30064771295	68719476932	111669149707
30064771295	68719476932	68719476932	111669149707
30064771296	30064771297	68719476934	111669149707
30064771296	68719476935	68719476935	94489280567
30064771297	30064771298	68719476934	111669149707
30064771298	68719476934	68719476934	111669149707
30064771299	30064771300	68719476936	111669149707
30064771299	68719476937	68719476937	94489280565
30064771300	30064771301	68719476936	111669149707
30064771301	68719476936	68719476936	111669149707
30064771302	30064771303	68719476938	111669149708
30064771302	30064771303	68719476939	111669149705
30064771303	68719476939	68719476939	111669149705
30064771304	30064771305	68719476940	111669149707
30064771305	30064771306	68719476940	111669149707
30064771306	30064771307	68719476940	111669149707
30064771307	68719476940	68719476940	111669149707
30064771308	68719476944	68719476944	94489280825
30064771308	25769803815	68719476945	94489280824
30064771308	25769803815	68719476948	94489280823
30064771308	25769803815	68719476949	94489280823
30064771309	30064771310	68719476941	94489280825
30064771309	30064771310	68719476942	111669149709
30064771309	30064771310	68719476943	111669149709
30064771310	68719476941	68719476941	94489280825
30064771310	30064771311	68719476942	111669149709
30064771310	30064771311	68719476943	111669149709
30064771311	68719476943	68719476943	111669149709
30064771312	68719476942	68719476942	111669149709
30064771313	68719476945	68719476945	94489280824
30064771315	30064771317	68719476948	94489280823
30064771315	30064771317	68719476949	94489280823
30064771317	68719476948	68719476948	94489280823
30064771317	30064771318	68719476949	94489280823
30064771318	68719476949	68719476949	94489280823
30064771319	68719476954	68719476954	94489280821
30064771319	25769803817	68719476955	94489280820
30064771319	25769803817	68719476958	94489280819
30064771319	25769803817	68719476959	94489280819
30064771320	30064771321	68719476951	94489280821
30064771320	30064771321	68719476952	111669149710
30064771320	30064771321	68719476953	111669149710
30064771321	68719476951	68719476951	94489280821
30064771321	30064771322	68719476952	111669149710
30064771321	30064771322	68719476953	111669149710
30064771322	68719476953	68719476953	111669149710
30064771323	68719476952	68719476952	111669149710
30064771324	68719476955	68719476955	94489280820
30064771326	30064771328	68719476958	94489280819
30064771326	30064771328	68719476959	94489280819
30064771328	68719476958	68719476958	94489280819
30064771328	30064771329	68719476959	94489280819
30064771329	68719476959	68719476959	94489280819
30064771330	68719476961	68719476961	111669149712
30064771331	30064771332	68719476962	111669149714
30064771331	30064771333	68719476963	111669149714
30064771332	68719476962	68719476962	111669149714
30064771333	30064771334	68719476963	111669149714
30064771334	68719476963	68719476963	111669149714
30064771335	30064771336	68719476964	111669149714
30064771335	30064771337	68719476965	94489280813
30064771335	30064771337	68719476966	111669149714
30064771335	30064771337	68719476967	94489280813
30064771336	68719476964	68719476964	111669149714
30064771337	68719476967	68719476967	94489280813
30064771338	30064771339	68719476965	94489280813
30064771338	30064771339	68719476966	111669149714
30064771339	68719476965	68719476965	94489280813
30064771339	30064771340	68719476966	111669149714
30064771340	68719476966	68719476966	111669149714
30064771341	30064771342	68719476968	111669149714
30064771341	30064771344	68719476969	111669149714
30064771342	30064771343	68719476968	111669149714
30064771343	68719476968	68719476968	111669149714
30064771344	30064771345	68719476969	111669149714
30064771345	30064771346	68719476969	111669149714
30064771346	68719476969	68719476969	111669149714
30064771347	30064771348	68719476970	111669149714
30064771348	30064771349	68719476970	111669149714
30064771349	68719476970	68719476970	111669149714
30064771350	68719476972	68719476972	94489280578
30064771350	30064771351	68719476973	111669149716
30064771351	68719476973	68719476973	111669149716
30064771352	68719476974	68719476974	94489280579
30064771354	68719476977	68719476977	94489280581
30064771354	30064771355	68719476978	111669149716
30064771355	68719476978	68719476978	111669149716
30064771356	68719476979	68719476979	94489280582
30064771358	68719476981	68719476981	94489280583
30064771360	68719476983	68719476983	94489280584
30064771362	68719476985	68719476985	94489280585
30064771364	68719476987	68719476987	94489280586
30064771366	68719476990	68719476990	94489280587
30064771366	30064771367	68719476991	94489280841
30064771366	30064771367	68719476992	94489280842
30064771366	30064771367	68719476993	94489280843
30064771366	30064771367	68719476994	94489280849
30064771366	30064771367	68719476995	94489280831
30064771366	30064771367	68719476996	111669149715
30064771366	30064771367	68719476997	94489280849
30064771366	30064771367	68719476998	94489280845
30064771366	30064771367	68719476999	111669149715
30064771366	30064771367	68719477000	94489280848
30064771366	30064771367	68719477001	94489280845
30064771366	30064771367	68719477002	111669149715
30064771366	30064771367	68719477003	94489280847
30064771366	30064771367	68719477004	94489280845
30064771366	30064771367	68719477005	111669149715
30064771366	30064771367	68719477006	94489280846
30064771366	30064771367	68719477010	94489280845
30064771366	30064771367	68719477011	111669149715
30064771366	30064771367	68719477012	94489280844
30064771366	30064771367	68719477018	94489280843
30064771366	30064771367	68719477019	94489280583
30064771366	30064771367	68719477020	94489280842
30064771366	30064771367	68719477021	94489280582
30064771366	30064771367	68719477022	94489280841
30064771367	68719477022	68719477022	94489280841
30064771368	30064771369	68719476991	94489280841
30064771368	30064771369	68719476992	94489280842
30064771368	30064771369	68719476993	94489280843
30064771368	30064771369	68719476994	94489280849
30064771368	30064771369	68719476995	94489280831
30064771368	30064771369	68719476996	111669149715
30064771368	30064771369	68719476997	94489280849
30064771368	30064771369	68719476998	94489280845
30064771368	30064771369	68719476999	111669149715
30064771368	30064771369	68719477000	94489280848
30064771368	30064771369	68719477001	94489280845
30064771368	30064771369	68719477002	111669149715
30064771368	30064771369	68719477003	94489280847
30064771368	30064771369	68719477004	94489280845
30064771368	30064771369	68719477005	111669149715
30064771368	30064771369	68719477006	94489280846
30064771368	30064771369	68719477010	94489280845
30064771368	30064771369	68719477011	111669149715
30064771368	30064771369	68719477012	94489280844
30064771368	30064771369	68719477018	94489280843
30064771368	30064771369	68719477019	94489280583
30064771368	30064771369	68719477020	94489280842
30064771368	30064771369	68719477021	94489280582
30064771369	68719476991	68719476991	94489280841
30064771369	30064771370	68719476992	94489280842
30064771369	30064771370	68719476993	94489280843
30064771369	30064771370	68719476994	94489280849
30064771369	30064771370	68719476995	94489280831
30064771369	30064771370	68719476996	111669149715
30064771369	30064771370	68719476997	94489280849
30064771369	30064771370	68719476998	94489280845
30064771369	30064771370	68719476999	111669149715
30064771369	30064771370	68719477000	94489280848
30064771369	30064771370	68719477001	94489280845
30064771369	30064771370	68719477002	111669149715
30064771369	30064771370	68719477003	94489280847
30064771369	30064771370	68719477004	94489280845
30064771369	30064771370	68719477005	111669149715
30064771369	30064771370	68719477006	94489280846
30064771369	30064771370	68719477010	94489280845
30064771369	30064771370	68719477011	111669149715
30064771369	30064771370	68719477012	94489280844
30064771369	30064771370	68719477018	94489280843
30064771369	30064771370	68719477019	94489280583
30064771369	30064771370	68719477020	94489280842
30064771369	30064771370	68719477021	94489280582
30064771370	68719477020	68719477020	94489280842
30064771370	68719477021	68719477021	94489280582
30064771371	30064771372	68719476992	94489280842
30064771371	30064771372	68719476993	94489280843
30064771371	30064771372	68719476994	94489280849
30064771371	30064771372	68719476995	94489280831
30064771371	30064771372	68719476996	111669149715
30064771371	30064771372	68719476997	94489280849
30064771371	30064771372	68719476998	94489280845
30064771371	30064771372	68719476999	111669149715
30064771371	30064771372	68719477000	94489280848
30064771371	30064771372	68719477001	94489280845
30064771371	30064771372	68719477002	111669149715
30064771371	30064771372	68719477003	94489280847
30064771371	30064771372	68719477004	94489280845
30064771371	30064771372	68719477005	111669149715
30064771371	30064771372	68719477006	94489280846
30064771371	30064771372	68719477010	94489280845
30064771371	30064771372	68719477011	111669149715
30064771371	30064771372	68719477012	94489280844
30064771371	30064771372	68719477018	94489280843
30064771371	30064771372	68719477019	94489280583
30064771372	68719476992	68719476992	94489280842
30064771372	30064771373	68719476993	94489280843
30064771372	30064771373	68719476994	94489280849
30064771372	30064771373	68719476995	94489280831
30064771372	30064771373	68719476996	111669149715
30064771372	30064771373	68719476997	94489280849
30064771372	30064771373	68719476998	94489280845
30064771372	30064771373	68719476999	111669149715
30064771372	30064771373	68719477000	94489280848
30064771372	30064771373	68719477001	94489280845
30064771372	30064771373	68719477002	111669149715
30064771372	30064771373	68719477003	94489280847
30064771372	30064771373	68719477004	94489280845
30064771372	30064771373	68719477005	111669149715
30064771372	30064771373	68719477006	94489280846
30064771372	30064771373	68719477010	94489280845
30064771372	30064771373	68719477011	111669149715
30064771372	30064771373	68719477012	94489280844
30064771372	30064771373	68719477018	94489280843
30064771372	30064771373	68719477019	94489280583
30064771373	68719477018	68719477018	94489280843
30064771373	68719477019	68719477019	94489280583
30064771374	30064771375	68719476993	94489280843
30064771374	30064771375	68719476994	94489280849
30064771374	30064771375	68719476995	94489280831
30064771374	30064771375	68719476996	111669149715
30064771374	30064771375	68719476997	94489280849
30064771374	30064771375	68719476998	94489280845
30064771374	30064771375	68719476999	111669149715
30064771374	30064771375	68719477000	94489280848
30064771374	30064771375	68719477001	94489280845
30064771374	30064771375	68719477002	111669149715
30064771374	30064771375	68719477003	94489280847
30064771374	30064771375	68719477004	94489280845
30064771374	30064771375	68719477005	111669149715
30064771374	30064771375	68719477006	94489280846
30064771374	30064771375	68719477010	94489280845
30064771374	30064771375	68719477011	111669149715
30064771374	30064771375	68719477012	94489280844
30064771375	68719476993	68719476993	94489280843
30064771375	30064771376	68719476994	94489280849
30064771375	30064771376	68719476995	94489280831
30064771375	30064771376	68719476996	111669149715
30064771375	30064771376	68719476997	94489280849
30064771375	30064771376	68719476998	94489280845
30064771375	30064771376	68719476999	111669149715
30064771375	30064771376	68719477000	94489280848
30064771375	30064771376	68719477001	94489280845
30064771375	30064771376	68719477002	111669149715
30064771375	30064771376	68719477003	94489280847
30064771375	30064771376	68719477004	94489280845
30064771375	30064771376	68719477005	111669149715
30064771375	30064771376	68719477006	94489280846
30064771375	30064771376	68719477010	94489280845
30064771375	30064771376	68719477011	111669149715
30064771375	30064771376	68719477012	94489280844
30064771376	68719476997	68719476997	94489280849
30064771376	30064771380	68719476998	94489280845
30064771376	30064771380	68719476999	111669149715
30064771376	30064771380	68719477000	94489280848
30064771376	30064771382	68719477001	94489280845
30064771376	30064771382	68719477002	111669149715
30064771376	30064771382	68719477003	94489280847
30064771376	30064771384	68719477004	94489280845
30064771376	30064771384	68719477005	111669149715
30064771376	30064771384	68719477006	94489280846
30064771376	30064771390	68719477010	94489280845
30064771376	30064771390	68719477011	111669149715
30064771376	30064771390	68719477012	94489280844
30064771377	30064771378	68719476994	94489280849
30064771377	30064771378	68719476995	94489280831
