package_name	version	status	detail	publication_timestamp	tarball_url	dist_integrity	dist_shasum	git_head	repository_url	n_js_ts_files	n_cpp_files	n_header_files	binding_evidence
@taiga-ui/addon-charts	5.21.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-24T14:41:50.243Z	https://registry.npmjs.org/@taiga-ui/addon-charts/-/addon-charts-5.21.0.tgz	sha512-arylnyTddeqOpb0mMc3RAKGzP1DNkxMslbjFkhH/uZyO66dWC7T2ZaUb6Mmqk/faBpMNmmTKG0Vy1O8t7yUfhA==	632e3bddbd475251901c358dfa609c653123fd6c	ccb69af7918406fbda936428603df5447925ab96	git+https://github.com/taiga-family/taiga-ui.git	52	0	0	
@univerjs-pro/engine-formula-rust-binding	0.25.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-06-03T07:09:04.905Z	https://registry.npmjs.org/@univerjs-pro/engine-formula-rust-binding/-/engine-formula-rust-binding-0.25.0.tgz	sha512-8G0qKRhQ9JD13c9x+26mlScZI9WjVQi9vTFFsh0uF/KuPe1jY+OOuJb2c5dfDBfEYabv27//MJQVlomK/t/ZDA==	d2db289eca6caa21c6f73de65755088040bdfe38	a8d8c79d56ab02ef67f9857c7fa18a68df6fbca4		2	0	0	
mongodb	7.6.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-24T17:35:26.113Z	https://registry.npmjs.org/mongodb/-/mongodb-7.6.0.tgz	sha512-WbZ6OCjYw2c53LOjfkQa+reXr7kIiOVpXXglnASFuiMtif0BvsMwHe3ClJHLm1/r7wJFwaasfFtD6iYIktB01g==	183daf2b1094fc68ceadaadfcb3a3c0654b829d1	0fb2c132cf731200ba35c273dd8632d7bc67e17b	git+ssh://git@github.com/mongodb/node-mongodb-native.git	266	0	0	
node-hid	3.4.0	ANALYZED	eligible	2026-07-18T15:17:39.898Z	https://registry.npmjs.org/node-hid/-/node-hid-3.4.0.tgz	sha512-Br7EO3bJARAJBdtcsGzF/Vs5TjfbkaMdglqLQ+Rk9GOGgVqv5DxYUVH5znLerJU+OfBWw8sd552Ujcprz1bG9g==	dca0b7eb00eb9ee8bc652ef0437e30ed1889fba4	d3660efb37c15f20e2f50e38f4304592d27d985f	git://github.com/node-hid/node-hid.git	4	16	16	binding.gyp present; src/exports.cc: Napi::Function::New\s*\(; src/exports.cc: exports\.Set\s*\(; src/HID.cc: Napi::ObjectWrap; src/HIDAsync.cc: Napi::ObjectWrap; src/HID.h: Napi::ObjectWrap
@pnpm/node-fetch	1.0.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2023-04-19T11:13:43.487Z	https://registry.npmjs.org/@pnpm/node-fetch/-/node-fetch-1.0.0.tgz	sha512-eYwrzhKUBGFdq78rJStGjaHTUHA2VH+Avr//CVx/T+EJkI7hnFmOy6YghvcB2clj8HpO4V8tXRNuFNfRX08ayw==	687abec793421daf1376822535c6719f35c378a2		git+https://github.com/pnpm/node-fetch.git	15	0	0	
@ember-decorators/object	7.0.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-06-23T14:29:59.838Z	https://registry.npmjs.org/@ember-decorators/object/-/object-7.0.0.tgz	sha512-HusegP0pBVF6XkhEcrHeVB4AwuMndQc+rPIL3Bar7SzBFfrFDuhU3SkQ2pYu8wuw4UPIBORgCF+3HGLqiMf/KQ==	cfb6fba0fd40315bf14d879585c60baf1a8ae586		git+https://github.com/ember-decorators/ember-decorators.git	4	0	0	
@smithy/signature-v4a	3.6.2	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-15T17:24:19.979Z	https://registry.npmjs.org/@smithy/signature-v4a/-/signature-v4a-3.6.2.tgz	sha512-M5CXsK13/spy3QNudWMdcccGZFU4AKV4/7ixZ4heoowpSgJwOWcfvrHPFTekxaOmrpFA4is/of6B1OPdPz/9Yg==	e953e2f88d9f5dd5375cdfda07d58703394597e5	6bb59af4bbb9506fcef4af76add81eff064b99ec	https://github.com/smithy-lang/smithy-typescript.git	16	0	0	
hast-util-to-text	4.0.2	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2024-04-16T10:33:12.922Z	https://registry.npmjs.org/hast-util-to-text/-/hast-util-to-text-4.0.2.tgz	sha512-KK6y/BN8lbaq654j7JgBydev7wuNMcID54lkRav1P0CaE1e47P72AWWPiGKXTJU271ooYzcvTAn/Zt0REnvc7A==	57b676931e71bf9cb852453678495b3080bfae3e	d83363ab0ceafadabbd50d5373a881c3f8f3e1c9	git+https://github.com/syntax-tree/hast-util-to-text.git	4	0	0	
@opentelemetry/instrumentation-connect	0.64.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-07-23T17:43:58.561Z	https://registry.npmjs.org/@opentelemetry/instrumentation-connect/-/instrumentation-connect-0.64.0.tgz	sha512-D1Tpom3BpY8g29FFOEQ2FZioVFjyXwXHsh3BOn2BHcg7Taipg+yc+DPGUwvdR4WZrKnNMAG/+FBXNa0S0KhJYA==	47facc93c788f4f25be6ea6ca006c591df944cd0	27e172a9e0d549559056ccd58f27d13467454156	git+https://github.com/open-telemetry/opentelemetry-js-contrib.git	12	0	0	
ember-cli-app-version	7.0.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2024-06-10T19:01:33.988Z	https://registry.npmjs.org/ember-cli-app-version/-/ember-cli-app-version-7.0.0.tgz	sha512-zWIkxvlRrW7w1/vp+bGkmS27QsVum7NKp8N9DgAjhFMWuKewVqGyl/jeYaujMS/I4WSKBzSG9WHwBy2rjbUWxA==	58b758bc16b457ae3e34129fca74aeb5ddda20e2	9ca6dd52dbec1570b434b6fc16f7e2a62b95b366	git+https://github.com/ember-cli/ember-cli-app-version.git	5	0	0	
storybook-addon-next-router	4.0.2	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2022-12-12T01:20:17.933Z	https://registry.npmjs.org/storybook-addon-next-router/-/storybook-addon-next-router-4.0.2.tgz	sha512-0rjGAl7HziW4ecDq+VU03H1dwkw5f6phqA+PMquPzdowNVl29ejVwVadLMGlovG6x2snaxMGxtySR2c5bwegSw==	fb45a4b7d9c4f92cd63b509f4d378c51164aca7d	75d6b7640ea30d3663b9901a7b704018414dc872	git+https://github.com/lifeiscontent/storybook-addon-next-router.git	11	0	0	
csv-stringify	6.8.3	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-05T08:31:05.867Z	https://registry.npmjs.org/csv-stringify/-/csv-stringify-6.8.3.tgz	sha512-gIeSCvq5F4VtXV3naV3VAewLhBkiZBz+PPhTOA8H3Y8h/ELa+R1ml0GZck/4/Nzo9ep2lvOluilJ6MJlbZsKMA==	ecaf80acb5fc6deddf3a0c6b2bf2d919ffba382a	3591c0770f7235b203f7cbcd7805ddedfaaf3ce1	git+https://github.com/adaltas/node-csv.git	21	0	0	
@uwanaaa/senti	1.0.1	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2025-10-21T13:45:51.234Z	https://registry.npmjs.org/@uwanaaa/senti/-/senti-1.0.1.tgz	sha512-Yt/u2Q24I4n4a+1b8KnYThJC2IfsLjTRHZHvQ82bYOwWvp/tQF3QB5I99lUaH98NcYhzFwSVf+uz/cIALkLh7g==	f7413abc8564a857ea16f11ef9e7577a6b4cb178	6118b401bfe0f63a88ab37326536886c8111bab6		1	0	0	
papaparse	5.7.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-24T14:28:22.981Z	https://registry.npmjs.org/papaparse/-/papaparse-5.7.0.tgz	sha512-qBGxg/7Q3Kl9Wfhrz2Z74UnvnHTXLNG6jmKJFeBvP2+y4lV7So+7SR62+Zd47JvdrCkX+nDcnr0ObPzek/+6RA==	791209b95dd3a0ca0b6ed9b64f853bc491a45a65	555c1c1b6175e7a043adf8694983776a1e6fdeeb	git+https://github.com/mholt/PapaParse.git	9	0	0	
ember-local-storage	2.0.7	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2024-02-06T17:25:16.658Z	https://registry.npmjs.org/ember-local-storage/-/ember-local-storage-2.0.7.tgz	sha512-EPvxH/27mIzrX/EEgng+FG6HD0ri/God9OH/9mhmgPSXrgMNq/614Z3NMnooM4QKIEBAvr0p+p1UL2DgrTTMNg==	2816d2e43d305211b13722a6a6e1fe9037367331	c8f98563d901d80b87805fc6db580315cde8cd1c	git+https://github.com/funkensturm/ember-local-storage.git	25	0	0	
postmark	5.1.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-07-10T15:04:37.549Z	https://registry.npmjs.org/postmark/-/postmark-5.1.0.tgz	sha512-8lj2Fu94pL3fzx9Sy599opqpK4Z/0/1xCHZS8tbGBnqSS5rAcXtcHQ+TI0Jc4VwlBWma1Ug0Qm98FEe+v94BIQ==	1f519a4ed48a61be6c207e435647d276fecd3626	f9552126ff83c07205576f42584487a651896945	git+https://github.com/ActiveCampaign/postmark.js.git	126	0	0	
storybook-addon-preview	2.3.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2022-12-05T04:53:23.303Z	https://registry.npmjs.org/storybook-addon-preview/-/storybook-addon-preview-2.3.0.tgz	sha512-pUiHaR/2ej7Y59jadsNK7hB2sfVSTEaZRWWjhiySKrqDJzShJ6pMlqOrLFkII7SDVB7IyJZv4hnrkny6k9r/zw==	47fb20f3c8fdf94b882e072f233fe39ba43c61a8	bb9fd4bb31720473304e1ec2af0c3b8f8f32e86f	git+https://github.com/naver/storybook-addon-preview.git	85	0	0	
@vscode/sqlite3	5.1.14-vscode	ANALYZED	eligible	2026-06-22T22:11:14.528Z	https://registry.npmjs.org/@vscode/sqlite3/-/sqlite3-5.1.14-vscode.tgz	sha512-EklAH0EoIIBCRBQSnOST7vc93fQa8Gt6nZ3YcclRvUpiwpx958TT8XHqqAYet5/nwaBsUy3eXYUGBc7e6wyKsw==	4061bd62b54616c90dbf260a3e53ab8bba76be6a		git+https://github.com/microsoft/vscode-node-sqlite3.git	5	4	7	binding.gyp present; src/backup.cc: #\s*include\s*["<]napi\.h[">]; src/backup.cc: Napi::ObjectWrap; src/backup.cc: exports\.Set\s*\(; src/database.cc: #\s*include\s*["<]napi\.h[">]; src/database.cc: Napi::ObjectWrap
react-loadable-ssr-addon	1.0.2	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2021-10-02T15:01:13.518Z	https://registry.npmjs.org/react-loadable-ssr-addon/-/react-loadable-ssr-addon-1.0.2.tgz	sha512-q6VnrMAuZt6ONhk36Pflu6BzbJaQDNpX1YKq4NOX8m+P8bwxns+pttRBRyzxVn2ju/H86wLEYIfAB4aTSu02sA==	d9600470eda7734102e0b1ef8eb1e53c3d78fda1	1aff64cee50b17e40570a34b36a4e782e527efaf	git+https://github.com/themgoncalves/react-loadable-ssr-addon.git	37	0	0	
os-browserify	0.3.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2017-04-20T03:38:21.786Z	https://registry.npmjs.org/os-browserify/-/os-browserify-0.3.0.tgz	sha512-gjcpUc3clBf9+210TRaDWbf+rZZZEshZ+DlXMRCeAjp0xhTrnQsKHypIy1J3d5hKdUzj69t708EHtU8P6bUn0A==	854373c7f5c2315914fc9bfc6bd8238fdda1ec27	9e931aec1131f02a582f715b23c8f6d157622554	git+ssh://git@github.com/CoderPuppy/os-browserify.git	2	0	0	
storybook-addon-sdc	0.24.18	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-06-28T20:20:13.495Z	https://registry.npmjs.org/storybook-addon-sdc/-/storybook-addon-sdc-0.24.18.tgz	sha512-BDW3uEYAqn4RQDm6Ty1/MrMNDRiveRabOYAAingc6bNF4KO8Qa2TAuowXYA+dsYe3Cub1y4xsuWSppXXkjMskQ==	8543f7e8dfc070c7ff69c4bb648f24f73fee0464	92c1ac69289b7c2f88549e322e6aac6edf5290b8	git+https://github.com/iberdinsky-skilld/sdc-addon.git	3	0	0	
@workos-inc/node	10.12.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-27T15:46:25.708Z	https://registry.npmjs.org/@workos-inc/node/-/node-10.12.0.tgz	sha512-ApDXB6gqQBehjobenm4t2bz/yP05l3Rs/N/qkb1lNVHI2Kikk5ec6h9ZY1JiKowesWR+2hliWfQTW/uQUOX6EQ==	55b08120995fb7d529e6750324166c13831f1fe4	8c0aa2d37bea8585a0b06a37b1d080bad9da2e54	git+https://github.com/workos/workos-node.git	8	0	0	
@imchhh/storybook-addon-relay	0.0.15	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2024-11-02T05:52:04.745Z	https://registry.npmjs.org/@imchhh/storybook-addon-relay/-/storybook-addon-relay-0.0.15.tgz	sha512-xQX+uWsi6tRP+dUNcd6oCVnjV3M6pUK8nusmRHfxqWvzrjBQyQ3WtRCKIauJJGU0/LtOxbJ2uRYQuMPYFnmSzw==	ed4ec2e54efeb67051ef9ca301978cd7f9d1133b	070c8216dfdd8b8a06a9165867cf521e72678ca4	git+https://github.com/iamchanii/storybook-relay-addon.git	8	0	0	
@octokit/request	10.0.15	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-21T12:41:49.653Z	https://registry.npmjs.org/@octokit/request/-/request-10.0.15.tgz	sha512-3CBg9aJ0hO9Pjyij8LbK/xYtEaPws9SW7xKz67daPNxQB1q5Y9OMA7DDOG0A6Hwf9ygGu3tvzusg0LXQ8/wAjA==	20d76552bedec9785a1c0193b95550884782ba43	963f5fbeb94803aaceb85d12147a8b0f2e1c6ba2	git+https://github.com/octokit/request.js.git	13	0	0	
@espoc/storybook-addon-mock	10.1.1	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2025-12-01T19:44:56.536Z	https://registry.npmjs.org/@espoc/storybook-addon-mock/-/storybook-addon-mock-10.1.1.tgz	sha512-AC8cPfKUSnOOxgiyFtUfCSF+AvbLqBudbyzET5k6uph12t30+ix5gCQxDSXUjm4hJ9nDuLo2HHSEmvhz21cqlg==	6459b13fd5c46d3a06817af1a5ffcbe426fed7fb	16b7f36d407c3b84e12f13a2c831f445a57aea9d	git+https://github.com/eSpoc/storybook-addon-mock.git	11	0	0	
@knocklabs/node	1.34.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-07-16T13:38:29.447Z	https://registry.npmjs.org/@knocklabs/node/-/node-1.34.0.tgz	sha512-BMM7a/l5e1WmPj81d3VNwKLfSUXfI/wl9Z/giZe9Kuppv/Uea12avg5c8bVfHN3RFTniSdnVgu1jkOUmMc7r+Q==	9995976600a70b69da36de2fecb4ded77b8d5640	aba8e596937e4b89797711937fc39297df5d860f	git+https://github.com/knocklabs/knock-node.git	370	0	0	
@humanfs/node	0.16.8	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-04-17T20:51:26.959Z	https://registry.npmjs.org/@humanfs/node/-/node-0.16.8.tgz	sha512-gE1eQNZ3R++kTzFUpdGlpmy8kDZD/MLyHqDwqjkVQI0JMdI1D51sy1H958PNXYkM2rAac7e5/CnIKZrHtPh3BQ==	8f800cccc13f4f8cd3116e2d9c0a94939da3e3ed	f57df9bf460ccfedd2df4e48f72b215e0145f69f	git+https://github.com/humanwhocodes/humanfs.git	5	0	0	
google-spreadsheet	5.3.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-06-03T22:29:48.078Z	https://registry.npmjs.org/google-spreadsheet/-/google-spreadsheet-5.3.0.tgz	sha512-hsMI2hc1aqDgZsfOEvJ+M4vwH6h8OuXKdxwKPPQq/OKs2dYnuaD8qx3GtiPyYcXRSN60j7EHbaHBPihOhzwY/A==	474401916c3f35eb2119af9ddb646ab6a9c1a0cb		git://github.com/theoephraim/node-google-spreadsheet.git	15	0	0	
@opentelemetry/exporter-trace-otlp-grpc	0.221.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-07-21T20:06:00.750Z	https://registry.npmjs.org/@opentelemetry/exporter-trace-otlp-grpc/-/exporter-trace-otlp-grpc-0.221.0.tgz	sha512-zXminlZedtq9LvOW64CnNkOqk15zV75k8JgtdTuWFge6+jk2m4GmAUm6L2eIiG1o2a2bZxXw2PDrszm+bps0IA==	d92f044317420b841803da66bdb33f28d56b54e0	76fa6b509e2b48d9cbee31cb37a2efc61dc4d384	git+https://github.com/open-telemetry/opentelemetry-js.git	8	0	0	
@ryuhq/sdk-native	0.2.2	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-27T22:20:15.080Z	https://registry.npmjs.org/@ryuhq/sdk-native/-/sdk-native-0.2.2.tgz	sha512-xTJpTfXSCjEaXfMOFGWKluZ05p92nMraeg/utiZe5arTJXWyWBFKTnOtU5wen7VBlvFQkus/xZuZKzcChbW1Eg==	5eba8d874166070d8745991ff9ab975dec90d11b	82316f789990174af47e7856fe359a49fb6ec318		2	0	0	
@storybook/addon-google-analytics	6.2.9	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2021-04-23T03:05:23.248Z	https://registry.npmjs.org/@storybook/addon-google-analytics/-/addon-google-analytics-6.2.9.tgz	sha512-L+cSXCWZ6y0QWd2gSeUGBfA6iVCirI/OF2TtlbeJkFshqtKlT2ypwtKaGHK9Euw1e0PbS0+RTUW31m96ofBhDg==	400ca73445eaedeeab58a37dc4f40d012182f5cd	588d1330b80596a41cc6bae7aecc00201a6c0679	git+https://github.com/storybookjs/storybook.git	9	0	0	
ember-google-maps	7.3.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2024-12-04T18:54:23.100Z	https://registry.npmjs.org/ember-google-maps/-/ember-google-maps-7.3.0.tgz	sha512-af/aTVjw8Lq+5OIju24q7pamUvHE2hNKyzK/OB1lYMBRT93XYE6+bVkbmWOiXhPXlEQ73vkvdaiL2tz6pqF+mg==	e5000378e7d55e361684a25013eddf9d23a50004	d09ba430e881542b0c0820284bf634599edcf2d4	git+https://github.com/sandydoo/ember-google-maps.git	67	0	0	
@flmngr/flmngr-server-node	1.5.3	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2023-08-25T14:38:16.882Z	https://registry.npmjs.org/@flmngr/flmngr-server-node/-/flmngr-server-node-1.5.3.tgz	sha512-kGrMa68Au9Pq+/7Gf8aiN/9Nd0q1RTl7W5euQpzzqPWRlg5dYFxORytNIf2O4M4Eu5wUvw5CRoDX+HivyEDqoA==	784cd1d5ba874a039f1f818ab68f832e19ab0551	dd8246478a78c34718c9f9eaecbf267bd7ab8268	git+https://github.com/flmngr/flmngr-server-node.git	56	0	0	
