68719476828	cap9_message_item_ingress.js	6	cap9_message_item_ingress.js::program	handleMessage	DIRECT	94489280561	handleMessage	LOCAL	0	
68719476829	cap9_message_item_ingress.js	10	cap9_message_item_ingress.js::program	handleItem	DIRECT	94489280562	handleItem	LOCAL	0	
68719476830	class_export_control.js	6	class_export_control.js::program:Widget:<init>	this	DIRECT	111669149742	this	METHOD_PARAMETER_IN	0	
68719476831	class_export_control.js	6	class_export_control.js::program:Widget:<init>	owner	DIRECT	111669149743	owner	METHOD_PARAMETER_IN	0	
68719476832	class_export_control.js	10	class_export_control.js::program:Widget:process	input	DIRECT	111669149745	input	METHOD_PARAMETER_IN	0	
68719476833	class_export_control.js	14	class_export_control.js::program:Widget:describe	this	DIRECT	111669149746	this	METHOD_PARAMETER_IN	0	
68719476834	class_export_control.js	4	class_export_control.js::program	Widget	DIRECT	94489280563	Widget	LOCAL	0	
68719476835	class_export_control.js	18	class_export_control.js::program	module	DIRECT	94489280564	module	LOCAL	0	
68719476836	class_export_control.js	18	class_export_control.js::program	Widget	DIRECT	94489280563	Widget	LOCAL	0	
68719476837	commonjs_direct_export.js	4	commonjs_direct_export.js::program:<lambda>0	val	DIRECT	111669149749	val	METHOD_PARAMETER_IN	0	
68719476838	commonjs_direct_export.js	3	commonjs_direct_export.js::program	module	DIRECT	94489280565	module	LOCAL	0	
68719476839	dynamic_export_key.js	6	dynamic_export_key.js::program:handler	x	DIRECT	111669149753	x	METHOD_PARAMETER_IN	0	
68719476840	dynamic_export_key.js	5	dynamic_export_key.js::program	handler	DIRECT	94489280566	handler	LOCAL	0	
68719476841	dynamic_export_key.js	12	dynamic_export_key.js::program	computeKeyName	DIRECT	94489280567	computeKeyName	LOCAL	0	
68719476842	dynamic_export_key.js	9	dynamic_export_key.js::program	key	DIRECT	94489280568	key	LOCAL	0	
68719476843	dynamic_export_key.js	9	dynamic_export_key.js::program	computeKeyName	DIRECT	94489280567	computeKeyName	LOCAL	0	
68719476844	dynamic_export_key.js	9	dynamic_export_key.js::program	this	DIRECT	111669149755	this	METHOD_PARAMETER_IN	0	
68719476845	dynamic_export_key.js	10	dynamic_export_key.js::program	module	DIRECT	94489280569	module	LOCAL	0	
68719476846	dynamic_export_key.js	10	dynamic_export_key.js::program	key	DIRECT	94489280568	key	LOCAL	0	
68719476847	dynamic_export_key.js	10	dynamic_export_key.js::program	handler	DIRECT	94489280566	handler	LOCAL	0	
68719476848	esm_named_default_export.js	6	esm_named_default_export.js::program:namedHandler	value	DIRECT	111669149757	value	METHOD_PARAMETER_IN	0	
68719476849	esm_named_default_export.js	10	esm_named_default_export.js::program:defaultHandler	value	DIRECT	111669149759	value	METHOD_PARAMETER_IN	0	
68719476850	esm_named_default_export.js	5	esm_named_default_export.js::program	namedHandler	DIRECT	94489280570	namedHandler	LOCAL	0	
68719476852	esm_named_default_export.js	5	esm_named_default_export.js::program	namedHandler	DIRECT	94489280570	namedHandler	LOCAL	0	
68719476853	esm_named_default_export.js	9	esm_named_default_export.js::program	defaultHandler	DIRECT	94489280571	defaultHandler	LOCAL	0	
68719476855	esm_named_default_export.js	9	esm_named_default_export.js::program	defaultHandler	DIRECT	94489280571	defaultHandler	LOCAL	0	
68719476856	object_literal_export_control.js	4	object_literal_export_control.js::program:foo	x	DIRECT	111669149762	x	METHOD_PARAMETER_IN	0	
68719476857	object_literal_export_control.js	8	object_literal_export_control.js::program:bar	y	DIRECT	111669149764	y	METHOD_PARAMETER_IN	0	
68719476858	object_literal_export_control.js	3	object_literal_export_control.js::program	foo	DIRECT	94489280572	foo	LOCAL	0	
68719476859	object_literal_export_control.js	7	object_literal_export_control.js::program	bar	DIRECT	94489280573	bar	LOCAL	0	
68719476860	object_literal_export_control.js	11	object_literal_export_control.js::program	module	DIRECT	94489280575	module	LOCAL	0	
68719476862	object_literal_export_control.js	11	object_literal_export_control.js::program	foo	DIRECT	94489280572	foo	LOCAL	0	
68719476864	object_literal_export_control.js	11	object_literal_export_control.js::program	bar	DIRECT	94489280573	bar	LOCAL	0	
68719476866	reexport_abstention.js	6	reexport_abstention.js::program	_other.js	DIRECT	94489280576	_other.js	LOCAL	0	
68719476868	reexport_abstention.js	6	reexport_abstention.js::program	_other.js	DIRECT	94489280576	_other.js	LOCAL	0	
